File,uuid,identifier,createdBy,createdAtGMT,modifiedBy,modifiedAtGMT,MoundID,Date,BurialMoundAuthor,Type_Adela,TypeNotes,Source,DescriptionOfMoundOrLocale,LanduseAroundMound,LanduseAroundMoundNote,LanduseOnTopOfMound,LanduseOnTopOfMoundNote,PositionInTheLandscape,PositionInTheLandscapeNotes,Prominence,ProminenceNote,Latitude,Longitude,Northing,Easting,Accuracy,HandheldGPSPoint,Elevation,FacingDirectionForPhoto,NotesAndPhotoID,Photo,HeightMax,DiameterMax,HeightMin,DiameterMin,OtherDimension,ShapeNotes,AssociatedFeatureOrMaterial,SurfaceMaterialDescription,SampleCollected,ChronologyEstimate,AssociatedFeatureOrMaterialPhoto,Condition,ConditionNotes,PrincipalSourceOfImpact,PrincipalSourceOfImpactNote,OtherSourcesOfImpact,ArchaeologicalPotential,ArchaeologicalPotentialNotes,MostRecentDamageWhat,MostRecentDamageWhatNotes,MostRecentDamageWithin,MostRecentDamageWithinNotes,RTDescription,CommentsAndRecommendations,CRMPhotos,geospatialcolumn
MoundsW2-20180928.csv,1000051537879696333,8560,Verka Dolezalkova,2018-09-25 12:48:24.457 GMT,Verka Dolezalkova,2018-09-25 12:49:50 GMT,8560,25 Sep,Verka Dolezalkova,Burial Mound,,Legacy verification,mound on top of hill,Pasture,,Pasture,grassland,Upper slope,,High,,42.16318335,26.93214506,4667896.771,494394.7959,3,61,313,North,,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8560_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8560_2.jpg''}}",1.6,30,NA,NA,,,,,No,,,1 - pristine,,Agriculture,,,2 - good,,Agriculture,,Unknown,,,,,POINT(494394.795888 4667896.771494)
MoundsW2-20180928.csv,1000051537880252044,8561,Verka Dolezalkova,2018-09-25 12:57:39.820 GMT,Verka Dolezalkova,2018-09-25 12:58:58 GMT,8561,25 Sep,Verka Dolezalkova,Uncertain Feature,uncertain burial mound ),Survey,slightly inclined feature in field with large stone pile on top. stone coverage and stones from field piled up near tree on top,Pasture,,Pasture,grassland,Lower slope,,Medium,,42.16426638,26.93248735,4668017,494423.1655,3,62,307,North,967-968,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8561_1.jpg''}}",1,25,NA,20,,,,ext 969-970,No,,,3 - damaged,,Agriculture,,,3 - impaired,,Agriculture,,Last year,,,,,POINT(494423.165532 4668017.000337)
MoundsW2-20180928.csv,1000051537880736440,8562,Verka Dolezalkova,2018-09-25 13:05:44.751 GMT,Verka Dolezalkova,2018-09-25 13:06:47 GMT,8562,25 Sep,Verka Dolezalkova,Uncertain Feature,,Survey,small scrub section with stones in the middle of field,Pasture,,Pasture,grassland,Lower slope,,Low,,42.16423484,26.93361578,4668013.425,494516.376,3,63,309,North,971-972,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8562_1.jpg''}}",0.5,25,NA,20,,,,,No,,,4 - seriously damaged,,Agriculture,,,4 - minimal,,Agriculture,,Last year,,,,,POINT(494516.376035 4668013.424976)
MoundsW2-20180928.csv,1000051537881340434,8563,Verka Dolezalkova,2018-09-25 13:16:26.530 GMT,Verka Dolezalkova,2018-09-25 13:17:01 GMT,8563,25 Sep,Verka Dolezalkova,Uncertain Feature,,Survey,large scrub feature in field with large pile of rocks inside scrub,Scrub,,Pasture,grassland,Lower slope,,Low,,42.16560601,26.9317123,4668165.793,494359.2627,3,64,299,North,975-976,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8563_1.jpg''}}",0.4,30,NA,30,,,Artefact scatter,ext photo 973-974,Yes,,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/8563_1.jpg''}}",4 - seriously damaged,only if it is a mound,Agriculture,,,3 - impaired,,Agriculture,,Unknown,,,,,POINT(494359.262728 4668165.792964)
MoundsW2-20180928.csv,1000021537881440084,9719,Petra Janouchova,2018-09-25 13:17:24.030 GMT,Petra Janouchova,2018-09-25 13:24:49 GMT,9719,25 Sep,Petra Janouchova,Burial Mound,,Survey,,Pasture,,Pasture,grassland,Upper slope,,Low,,42.16457999,26.92953391,4668052.019,494179.228,3,349,288,Southwest,ext 335-7,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9719_1.jpg''}}",1,35,NA,25,,,,stones,No,,,4 - seriously damaged,,Looting,,agriculture,4 - minimal,,Post-depositional,,Last year,,"01,rect,6,2.5,1.5;02,rect,2,2,0.8","ext340 overview, recent RTS, stones next to rt","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9719_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9719_2.jpg''}}",POINT(494179.228034 4668052.018584)
MoundsW2-20180928.csv,1000021537882010848,9720,Petra Janouchova,2018-09-25 13:26:56.004 GMT,Petra Janouchova,2018-09-25 13:29:26 GMT,9720,25 Sep,Petra Janouchova,Burial Mound,,Survey,,Pasture,,Pasture,grassland,Upper slope,,Low,,42.16498688,26.92858909,4668097.261,494101.2201,3,350,273,West,"ext 342,343","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9720_1.jpg''}}",1.5,30,NA,25,,,Artefact scatter,,Yes,,,2 - minor damage,,Looting,,,2 - good,,Looting,,Last week,,"01, rect, 2,0.5,0.5","drilled holes, 1 m apart, on the top of the mound near a small rt, pottery on surface, robbers looking for a chambet","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9720_1.jpg''}}",POINT(494101.220134 4668097.260933)
MoundsW2-20180928.csv,1000071537882926772,9808,Elissa SinClair,2018-09-25 13:42:11.189 GMT,Elissa SinClair,2018-09-26 16:14:26 GMT,9808,25 Sep,Elissa SinClair,Surface Scatter,,Survey,"Open air site situated in agricultural fields on the northern bank of the Popovska river, to the east of the northern tributary closest to Dabovo. The type of site/feature is uncertain perhaps a farmhouse? It is likely that the site continues to the north, on the other side of the modern road, but this area was not surveyed

created subsequent to field work
Site Walked 13 Sep
coordinates manually inputed",Annual agriculture,,Annual agriculture,,Valley Bottom or Plain,river valley - creek forms one border,Nil,,42.20252624,26.76577159,4672289,480663,999,Popovo 13 - Popovo 16,,No Observation,064-066,,NA,NA,NA,NA,(75-100 x 450-550),,"Artefact scatter (finds included hand-made pottery (chronology unclear, pre-ottoman), wheel-made ottoman pottery, and some blue-coloured glass typical of the 19th Century.)"," (harrowed field, 8-12cm deep)",Yes (Popovo_3),,,0 - No observation,,Anthropogenic,,,No observation,,Agriculture,,Unknown,,,,,POINT(470046.275855 4665291.364337)
MoundsW2-20180928.csv,1000071537883148815,9809,Elissa SinClair,2018-09-25 13:45:48.815 GMT,Elissa SinClair,2018-09-26 16:15:21 GMT,9809,25 Sep,Elissa SinClair,Surface Scatter,,Survey,"Site is a very light surface scatter, containing hand-made pottery of indistinct chronology. Site was scrub, alongside a modern dirt-road, on the north-eastern side of the Popovska River, where it joins the Vodenska River.

created subsequent to field work
site walked 14 Sep
coordinates manually created",Scrub,scrub alongside modern dirt road,Scrub,,Valley Bottom or Plain,between road and creek,Nil,,42.0549585,26.90512074,4655883,492149,999,"002, Voden 21",,No Observation,069-070,,NA,NA,NA,NA,(70 x 400),,"Artefact scatter (handmade pottery, date unknown)",,No,,,0 - No observation,,No observation,,,No observation,,Unknown,,No observation,,,,,POINT(470027.074917 4665279.300474)
MoundsW2-20180928.csv,1000071537883193223,9810,Elissa SinClair,2018-09-25 13:46:38.358 GMT,Elissa SinClair,2018-09-26 16:16:17 GMT,9810,25 Sep,Elissa SinClair,Surface Scatter,,Survey,"Site is open-air settlement from medieval period, situated on the north bank of the Popovska river. High point, opposite the Voden Castle and Monastery. 

created subsequent to field work
Site Walked 14 Sep
coordinates created manually",Scrub,"grassland, forest and scrub",Pasture,grassland (scrub and grass plain,Hilltop,hilltop/plateau area,Medium,"hilltop, however one of the smaller/est slopes in the area",42.05463573,26.90986394,4655846,492542,999,"004-005, Voden 22-Voden 24",,No Observation,075-080,,NA,NA,NA,NA,,,"Artefact scatter (On the surface are pieces of wheel made pottery from the medieval period, c. 10-12th Century. There are also pieces of daub, and one piece from an iron tool)",(~40cm grass),Yes (Voden_03)," (medieval, 10th-12th C.)",,0 - No observation,,No observation,,,No observation,,Unknown,,Unknown,,,,,POINT(470038.646973 4665273.635797)
MoundsW2-20180928.csv,1000071537883368948,9811,Elissa SinClair,2018-09-25 13:49:28.948 GMT,Elissa SinClair,2018-09-26 16:16:51 GMT,9811,25 Sep,Elissa SinClair,Surface Scatter,,Legacy verification,"Monastery site Very prominent hill top site, neighbouring hill was location of Castle, 

Site walked 14 Sep
Created subsequent to field work",Forest,"forest on hill slopes, some scrub at base",Forest,"forest around monastery site - cleared and cleaned during excavations, so mostly scrub within the monastery",Hilltop,,High,,42.05094813,26.91285884,4655437,492789,999,"006-008 (GPS point 7 is the centre of the monastery complex, GPS point 6 is the outer border of the site, and GPS point 8 was a location Todor identified as being a probable site of the road between the Monastery and the Castle (on the next hill-top))",,No Observation,081-096,,NA,NA,NA,NA,,,Other Monastery,,No,,,4 - seriously damaged,,Anthropogenic,,,No observation,,Unknown,,Unknown,,,,,POINT(470050.550629 4665274.145173)
MoundsW2-20180928.csv,1000071537883394014,9812,Elissa SinClair,2018-09-25 13:49:54.014 GMT,Elissa SinClair,2018-09-26 16:17:51 GMT,9812,25 Sep,Elissa SinClair,Surface Scatter,,Survey,"This is another open-air site from the medieval period, on a hill similar in height and size to Site 9810, although the pottery fragments extend further down the slope than in the previous site.

created subsequent to field work
Site walked 14 September
coordinates manual",Pasture,,Pasture,"grassland (some scrub, primarily long grass (50cm+ in some areas.",Hilltop,hilltop/plateau area,Medium,,42.05436575,26.90714919,4655187,492317,999,009-010,,No Observation,100-111,,NA,NA,NA,NA,,,Artefact scatter (medieval wheel-made pottery),,No (see 9810 (Voden_03) for typical materials),(medieval),,0 - No observation,,No observation,,,No observation,,Unknown,,No observation,,,,,POINT(470045.357065 4665284.848877)
MoundsW2-20180928.csv,1000071537883451030,9813,Elissa SinClair,2018-09-25 13:50:51.031 GMT,Elissa SinClair,2018-09-26 16:19:18 GMT,9813,25 Sep,Elissa SinClair,Surface Scatter,,Survey,"north bank of Malko Sharkovo Dam Tributary, 

created subsequent to field work
Site Walked 17 September
coordinates manually determined",Other,"explain in notes annual agriculture, site of Malko Sharkovo Dam",Other,"explain in notes (annual agriculture, site of Malko Sharkovo Dam",,,Low,,42.1226405,26.88514889,4663399,490507,999,"Malko Sharkovo 2-Malko Sharkovo 6 NOTE 2x MS 6, BOTH THIS SITE",,No Observation,,,NA,NA,NA,NA,,,Artefact scatter (hand-made pottery (period unknown)),(agricultural stubble),Yes (Malko_Sharkovo_01),,,0 - No observation,,No observation,,,No observation,,Unknown,,Unknown,,,,,POINT(470039.031366 4665288.264479)
MoundsW2-20180928.csv,1000071537883472777,9814,Elissa SinClair,2018-09-25 13:51:12.778 GMT,Elissa SinClair,2018-09-26 16:20:19 GMT,9814,25 Sep,Elissa SinClair,Surface Scatter,,Survey,"opposite 9813 alternate bank, possibly connected in terms of settlement

Created subsequent to field work
site walked 17 september
coordinates manually created",Other,"explain in notes scrub/ agriculture, site of malko sharkovo dam tributary ",Other,"explain in notes (scrub/ agriculture, site of malko sharkovo dam (tributary",,,Nil,,42.12106461,26.88460015,4693037,490461,999,Malko Sharkovo 7 - Malko Sharkovo 10,,No Observation,,,NA,NA,NA,NA,,,Artefact scatter (handmade prehistoric pottery),,Yes (Malko Sharkovo 2),(prehistoric - chalcolthic? ),,0 - No observation,,No observation,,,No observation,,Unknown,,Unknown,,,,,POINT(470042.240591 4665293.646208)
MoundsW2-20180928.csv,1000071537883489832,9815,Elissa SinClair,2018-09-25 13:51:29.834 GMT,Elissa SinClair,2018-09-26 16:21:28 GMT,9815,25 Sep,Elissa SinClair,Surface Scatter,,Survey,"Located North of the Malko Sharkovo Dam, in agricultural field. Open air settlement from the Antique Period. 

Created subsequent to field work
site walked 17th September
manual coordinates",Annual agriculture,,Annual agriculture,,,,Nil,,42.17379576,26.82435148,4661974,490516,999,Malko Sharkovo 11 - Malkio Sharkovo 13,,No Observation,,,NA,NA,NA,NA,,,"Artefact scatter (Pieces from wheel made pottery, and brick/tile fragments)",,Yes (Malko_Sharkovo_03),,,0 - No observation,,Anthropogenic,,,No observation,,Agriculture,,Unknown,,,,,POINT(470040.439611 4665307.462522)
MoundsW2-20180928.csv,1000071537883535820,9816,Elissa SinClair,2018-09-25 13:52:15.821 GMT,Elissa SinClair,2018-09-26 16:22:45 GMT,9816,25 Sep,Elissa SinClair,Other,,Survey,"Site is on a hill top, and is the location of 3 different military trenches, along with a sunken T-Shaped stone structure. 

manual coordinates
site created subsequent to field work surveyed on 17th September",Pasture,,Pasture,grassland,Upper slope,,Nil,,42.09959012,26.90839542,4660838,492425,999,"011, Voden X",,No Observation,141-145,,NA,NA,NA,NA,,,Other (trenches and sunken structure),,No,,,0 - No observation,,No observation,,,No observation,,Unknown,,Unknown,,,,,POINT(470039.620218 4665317.071272)
MoundsW2-20180928.csv,1000071537883555724,9817,Elissa SinClair,2018-09-25 13:52:35.724 GMT,Elissa SinClair,2018-09-26 11:17:16 GMT,9817,25 Sep,Elissa SinClair,Surface Scatter,,Survey,"Surface scatter, possible settlement site. Open air settlement from the Antique period, situated in agricultural fields on the north bank of Popovska river, opposite site ID#9805. Down the slope from the Old Bolyarovo Military Base

Manual Coordinates, site walked on the 21st site created subsequent during data sanitisation",Annual agriculture,,Annual agriculture,,Valley Bottom or Plain,,Nil,,42.13708983,26.81680113,4665014,484861,999,"017, Bolyarovo 20 - Bolyarovo 25 (Initial finds located at GPS # 017, further survey reveals likely concentration of settlement is east of this point (Bolyarovo 20-25)",,No Observation,,,NA,NA,NA,NA,,,"Artefact scatter ( Finds include body fragments from pottery, and more pieces of bricks and tiles, with a high portion of modern additions (possibly trash from the military occupation up the slope to the north). )"," (Ploughed field, 10-20cm)",Yes (Bolyarovo_04),,,0 - No observation,,No observation,,,No observation,,Unknown,,No observation,,,,,POINT(470038.316747 4665321.9981)
MoundsW2-20180928.csv,1000071537883650215,9818,Elissa SinClair,2018-09-25 13:54:15.363 GMT,Elissa SinClair,2018-09-26 16:25:17 GMT,9818,25 Sep,Elissa SinClair,Other,geodetic marker,Survey,"light forest

Manual Coordinates, site walked on the 21st site created subsequent during data sanitisation",Forest,,Forest,,Hilltop,,Nil,,42.17379576,26.82435148,4669088,485493,999,"Bolyarovo 25, GPS 018",,No Observation,153-155,,NA,NA,NA,NA,,,,,No,,,0 - No observation,,No observation,,,No observation,geodetic point - N/A,No observation,,No observation,,,,,POINT(470041.853393 4665327.299104)
MoundsW2-20180928.csv,1000071537883683643,9819,Elissa SinClair,2018-09-25 13:54:43.643 GMT,Elissa SinClair,2018-09-26 16:25:52 GMT,9819,25 Sep,Elissa SinClair,Surface Scatter,,Survey,"Unknown feature situated very close to the left bank of the Popovska River, downslope from #9806. Possible continuation of site ID#9806, although Todor suggests it could be a separate site.

Manual Coordinates, site walked on the 21st site created subsequent during data sanitisation",Annual agriculture,,Annual agriculture,,,,Nil,,42.16781592,26.81946918,4668425,485088,999,Bolyarovo 33- Bolyarovo 35,,No Observation,,,NA,NA,NA,NA,,,"Artefact scatter ( Finds include wheel-made medieval pottery, and handmade pottery (possibly iron age). )"," (lightly harrowed, some scrub)",Yes (Bolyarovo_06),,,0 - No observation,,Agriculture,,,No observation,,Unknown,,Unknown,,,,,POINT(470039.879019 4665318.51509)
MoundsW2-20180928.csv,1000031537946326862,8705,Adela Sobotkova,2018-09-26 07:18:52.075 GMT,Adela Sobotkova,2018-09-26 07:20:22 GMT,8705,26 Sep,Adela Sobotkova,Other,,Survey,Military Trench,Pasture,,Pasture,grassland,Upper slope,,Nil,,42.07185638,26.81303322,4657771.316,484533.2858,3,21,446,East,526 - 532,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8705_1.jpg''}}",2,0,NA,NA,,,,,No,,,0 - No observation,,No observation,,,No observation,,Not available,,No observation,,,,,POINT(484533.285752 4657771.315502)
MoundsW2-20180928.csv,1000021537947225189,9721,Petra Janouchova,2018-09-26 07:33:50.404 GMT,Petra Janouchova,2018-09-26 07:34:56 GMT,9721,26 Sep,Petra Janouchova,Extinct Burial Mound,,Legacy verification,"great view towards the borders, mound replaced with a military bunker",Scrub,,Scrub,,Hilltop,,Super prominent,,42.06803292,26.79285469,4657350.642,482863.0002,3,351,466,North,356,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9721_1.jpg''}}",0,0,NA,NA,,,,,No,,,5 - extinct or near extinct,,Other,military),,5 - none or nearly none,,Other,specify in Annotation (military),Other,cold war,,,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9721_1.jpg''}}",POINT(482863.000156 4657350.642431)
MoundsW2-20180928.csv,1000031537947343889,8706,Adela Sobotkova,2018-09-26 07:35:51.624 GMT,Adela Sobotkova,2018-09-26 07:37:09 GMT,8706,26 Sep,Adela Sobotkova,Other,,Survey,Tank Emplacement plus trench,Pasture,,Pasture,grassland,Upper slope,,High,,42.07251771,26.81279591,4657844.787,484513.8151,64,22,448,Northeast,533-546,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8706_1.jpg''}}",0.5,0,NA,NA,,,,,No,,,0 - No observation,,Other,,military activity,No observation,,Not available,,No observation,,,,,POINT(484513.815099 4657844.78693)
MoundsW2-20180928.csv,1000031537948083770,8707,Adela Sobotkova,2018-09-26 07:48:21.721 GMT,Adela Sobotkova,2018-09-26 07:52:33 GMT,8707,26 Sep,Adela Sobotkova,Other,,Survey,Bunker,Pasture,,Pasture,grassland,Upper slope,,Nil,,42.07304638,26.81160062,4657903.702,484415.0658,3,23,456,Southwest,547-564,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8707_1.jpg''}}",1.5,5,NA,NA,,,,,No,,,0 - No observation,,Other,,military activity,1 - full,,Not available,,Not relevant,,,,,POINT(484415.065835 4657903.702292)
MoundsW2-20180928.csv,1000031537948692362,8708,Adela Sobotkova,2018-09-26 07:58:17.538 GMT,Adela Sobotkova,2018-09-26 08:01:53 GMT,8708,26 Sep,Adela Sobotkova,Other,,Survey,Tank Embankment,Pasture,,Pasture,grassland,Upper slope,,Nil,,42.0721354,26.81249906,4657802.393,484489.1658,128,24,448,Southwest,565,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8708_1.jpg''}}",3,6,2.5,8,6x8,,,,No,,,0 - No observation,,Other,,military activity,No observation,,Not available,,No observation,,,,,POINT(484489.165756 4657802.392541)
MoundsW2-20180928.csv,1000031537949485795,8709,Adela Sobotkova,2018-09-26 08:11:37.801 GMT,Adela Sobotkova,2018-09-26 08:14:07 GMT,8709,26 Sep,Adela Sobotkova,Extinct Burial Mound,,Legacy verification,"Extinct mound, now military bunker",Pasture,,Pasture,grassland,Upper slope,,Nil,,42.07098546,26.81565393,4657674.146,484749.8738,3,25,425,Southeast,566-575,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8709_1.jpg''}}",2.2,100,NA,NA,,,,,No,,,5 - extinct or near extinct,,Other,,military activity,5 - none or nearly none,,Infrastructure,,Unknown,,,,,POINT(484749.873833 4657674.146476)
MoundsW2-20180928.csv,1000031537950635540,8710,Adela Sobotkova,2018-09-26 08:30:40.162 GMT,Adela Sobotkova,2018-09-26 08:31:34 GMT,8710,26 Sep,Adela Sobotkova,Other,,Survey,Tank Embankment,Pasture,,Pasture,grassland,Upper slope,,Nil,,42.07137236,26.8176182,4657716.756,484912.4611,3,26,413,East,582,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8710_1.jpg''}}",0.5,16,NA,14,,,,,No,,,0 - No observation,,Other,,military activity,No observation,,Not available,,No observation,,,,,POINT(484912.461103 4657716.756166)
MoundsW2-20180928.csv,1000021537950722850,9722,Petra Janouchova,2018-09-26 08:32:10.163 GMT,Petra Janouchova,2018-09-26 08:32:21 GMT,9722,26 Sep,Petra Janouchova,Extinct Burial Mound,,Legacy verification,,Scrub,,Scrub,,Valley Bottom or Plain,,Nil,,42.08819975,26.83071081,4659582.882,485999.2475,3,352,319,Southwest,"ext 372,373","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9722_1.jpg''}}",0,0,NA,NA,,,,,No,,,5 - extinct or near extinct,,Looting,,agriculture,5 - none or nearly none,,Looting,,Unknown,,"01, rectangle,3,2.5,1","large stones in rt, overgrown with scrub","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9722_1.jpg''}}",POINT(485999.247475 4659582.881509)
MoundsW2-20180928.csv,1000031537951667192,8711,Adela Sobotkova,2018-09-26 08:47:51.539 GMT,Adela Sobotkova,2018-09-26 08:49:12 GMT,8711,26 Sep,Adela Sobotkova,Other,,Survey,old Bunker with concrete walls. In situ but broken,Pasture,,Pasture,grassland,Lower slope,,Low,,42.0673418,26.82500128,4657267.966,485522.3105,3,26,377,North,584,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8711_1.jpg''}}",2.2,8,NA,4,4x8,Still see concrete walls of round bunker. broken but in situ,,,No,,,0 - No observation,,Other,,military activity,No observation,,Not available,,No observation,,,,,POINT(485522.3105 4657267.96584)
MoundsW2-20180928.csv,1000021537954052058,9723,Petra Janouchova,2018-09-26 09:27:34.908 GMT,Petra Janouchova,2018-09-26 09:27:35 GMT,9723,26 Sep,Petra Janouchova,Burial Mound,,Legacy verification,,Scrub,,Scrub,,Upper slope,,Medium,,42.11603656,26.79230229,4662680.632,482830.2517,3,354,333,Northeast,"ext. CRM 385, 386, ext. overview 388, 387","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9723_1.jpg''}}",1,20,NA,NA,,,,,No,,,3 - damaged,,Looting,,,3 - impaired,,Looting,,Unknown,,"01,rect,2,1,0.5, on the south","concrete pole on the top, next to the three antennas, possibly military and cell phones","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9723_1.jpg''}}",POINT(482830.251736 4662680.631795)
MoundsW2-20180928.csv,1000031537954746989,8712,Adela Sobotkova,2018-09-26 09:39:16.361 GMT,Adela Sobotkova,2018-09-26 09:43:34 GMT,8712,26 Sep,Adela Sobotkova,Burial Mound,,Legacy verification,,Pasture,,Scrub,,Lower slope,,Medium,,42.05789004,26.85620688,4656213.724,488102.1943,3,27,314,South,592-593,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8712_1.jpg''}}",0.8,8,NA,NA,,,Other,"Boulders to north west , 7 ",No,,,1 - pristine,,Post-depositional,,,2 - good,,Post-depositional,,Last year,,,,,POINT(488102.194272 4656213.723773)
MoundsW2-20180928.csv,1000021537956777174,9724,Petra Janouchova,2018-09-26 10:13:08.136 GMT,Petra Janouchova,2018-09-26 10:16:41 GMT,9724,26 Sep,Petra Janouchova,Burial Mound,,Legacy verification,,Scrub,,Pasture,grassland,Hilltop,,High,,42.11354497,26.7522024,4662412.825,479514.5092,3,355,3246,Southwest,ext 393-406,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9724_1.jpg''}}",4,35,NA,NA,,,,heaps of stones,No,,,4 - seriously damaged,,Looting,,heavily looted,4 - minimal,,Looting,,Last month,,"01,rectangle,3,2,3;02,rectangle,3,2,1;03,rectangle, 2,1,0.5;04,rectangle,2,1,1",photo ext 395-401 rt 01 and 02;,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9724_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9724_2.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9724_3.jpg''}}",POINT(479514.509173 4662412.824982)
MoundsW2-20180928.csv,1000021537958041118,9725,Petra Janouchova,2018-09-26 10:34:03.454 GMT,Petra Janouchova,2018-09-26 10:37:26 GMT,9725,26 Sep,Petra Janouchova,Burial Mound,,Survey,"heaps of smaller RT''s around, reaching bedrock",Scrub,,Scrub,,Hilltop,,High,,42.11333787,26.75268924,4662389.714,479554.6899,3,356,321,South,ext 407-422,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9725_1.jpg''}}",3,35,NA,NA,,,,heaps of stones,No,,,4 - seriously damaged,,Looting,,,4 - minimal,,Looting,,Last year,,"01,rectangular,6,3,1.5;02,rectangular,2.5,2,1;03,rectangular, 2,1,1;",,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9725_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9725_2.jpg''}}",POINT(479554.689899 4662389.714006)
MoundsW2-20180928.csv,1000021537959134504,9726,Petra Janouchova,2018-09-26 10:52:39.960 GMT,Petra Janouchova,2018-09-26 10:52:47 GMT,9726,26 Sep,Petra Janouchova,Burial Mound,,Survey,large old RT took the top,Scrub,,Scrub,,Upper slope,,Nil,,42.11338483,26.75303782,4662394.845,479583.5223,3,357,313,East,"ext 423,424","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9726_1.jpg''}}",1,20,NA,15,,,,,No,,,4 - seriously damaged,,Looting,,,4 - minimal,,Looting,,Unknown,,,,,POINT(479583.52234 4662394.844679)
MoundsW2-20180928.csv,1000021537965460520,9727,Petra Janouchova,2018-09-26 12:37:47.514 GMT,Petra Janouchova,2018-09-26 12:37:50 GMT,9727,26 Sep,Petra Janouchova,Burial Mound,,Legacy verification,"in the middle of nowhere, robbed, horse farm next to it",Scrub,,Scrub,,Upper slope,,Low,,42.09634612,26.91572638,4660476.95,493031.1967,4,362,299,West,,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9727_1.jpg''}}",0.5,15,NA,10,,,,,No,,,4 - seriously damaged,,Looting,,,4 - minimal,,Looting,,Unknown,,,"unmeasurable rt from south, overgrown",,POINT(493031.196678 4660476.949723)
