"","uuid","identifier","createdBy","createdAtGMT","modifiedBy","modifiedAtGMT","MoundID","Date","BurialMoundAuthor","TypeClean","Type Note","Source","DescriptionOfMoundOrLocale","LanduseAroundMound","LanduseAroundMoundNote","LanduseOnTopOfMound","LanduseOnTopOfMoundNote","PositionInTheLandscape","MoundProminence","Latitude","Longitude","Northing","Easting","Accuracy","HandheldGPSPoint","Elevation","FacingDirectionForPhoto","NotesAndPhotoID","Photo","HeightMax","DiameterMax","HeightMin","DiameterMin","OtherDimension","ShapeNotes","AssociatedFeatureOrMaterial","SurfaceMaterialDescription","SampleCollected","ChronologyEstimate","AssociatedFeatureOrMaterialPhoto","Condition","PrincipalSourceOfImpact","OtherSourcesOfImpact","ArchaeologicalPotential","MostRecentDamageWhat","MostRecentDamageWhat 2","MostRecentDamageWithin","MostRecentDamageWithin 2","RTDescription","CommentsAndRecommendations","CRMPhotos","geospatialcolumn"
"247",1000081664271915008,9960,"Mathias Kaas","2022-09-27 09:45:18.873 GMT","Mathias Kaas",2022-09-27 07:45:18,9960,"27 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","Mound on harrowed field with newly seedings. Perfect surface visibility and good accessibility, 50 m south of dirtroad.
","Annual agriculture",NA,"Annual agriculture",NA,"Lower slope","High",42.4347566666667,26.9578866666667,4698049.45379318,496536.115100728,1.1,"079","121","South","536 to 542","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9960_1.jpg''}}",1.8,"24",NA,NA,NA,NA,NA,"none","No",NA,NA,"3 - damaged","Agriculture",NA,"2 - good","Agriculture",NA,"Last month",NA,"none",NA,NA,"POINT(496536.115101 4698049.453793)"
"248",1000081664272636672,9961,"Mathias Kaas","2022-09-27 09:57:23.470 GMT","Mathias Kaas",2022-09-27 07:57:23,9961,"27 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","Mound on harrowed newly seedings. Perfect surface visibility and good accessibility. Adela quote: looking like a virgins breast in the distance.","Annual agriculture",NA,"Annual agriculture",NA,"Upper slope","Medium",42.4310983333333,26.95694,4697643.28150825,496458.044361659,1.4,"080","121","South","543 to 545","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9961_1.jpg''}}",1.4,"24",NA,NA,NA,NA,NA,"none","No",NA,NA,"3 - damaged","Agriculture",NA,"2 - good","Agriculture",NA,"Last month",NA,"none",NA,NA,"POINT(496458.044362 4697643.281508)"
"249",1000081664273918976,9962,"Mathias Kaas","2022-09-27 10:18:43.690 GMT","Mathias Kaas",2022-09-27 08:20:28,9962,"27 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","The northern mound in the thrite mogile, in harvested field, with scrub on top. Lots of irregular RT''s, one large on the west side.","Annual agriculture",NA,"Scrub",NA,"Lower slope","Medium",42.4287733333333,26.9646183333333,4697384.82829475,497089.527986042,1.1,"081","116","Southeast","Associated feature: 548 to 549

mound and rt: 549 to 553","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9962_1.jpg''}}",3.2,"24",NA,NA,NA,NA,"Stone wall (krepis)","Scrubby patch 20 m to the west with a stone wall going east-west.","No",NA,NA,"3 - damaged","Looting",NA,"3 - impaired","Looting",NA,"Last year",NA,"01: Rectangular , 2x2,5x1.5 m, fresh(probably this summer), looking on western profile with no stones, Shallow.

Unacceptable Rt''s, lots of stones by the top of mound, big block of field stones in a wall formation.",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9962_1.jpg''}}","POINT(497089.527986 4697384.828295)"
"250",1000031664274178560,8664,"Verka Dolezalkova","2022-09-27 10:23:03.708 GMT","Verka Dolezalkova",2022-09-27 08:23:03,8664,"27 Sep","Verka Dolezalkova","Extinct Burial Mound",NA,"Legacy verification","extinct mound in the middle of the ploughed, south from Palauzovo. no soil marks, no material","Annual agriculture",NA,"Annual agriculture",NA,"Lower slope","Nil",42.500095,26.7755883333333,4705328.02429533,481560.985039653,1.2,".",NA,"South","751","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8664_1.jpg''}}",0,"0",NA,NA,NA,NA,NA,NA,"No",NA,NA,"5 - extinct or near extinct","Agriculture",NA,"4 - minimal","Agriculture",NA,"Last month",NA,NA,"ploughed over",NA,"POINT(481560.98504 4705328.024295)"
"251",1000121664274980992,9900,"Julie Lund","2022-09-27 10:36:24.560 GMT","Julie Lund",2022-09-27 08:36:24,9900,"27 Sep","Julie Lund","Burial Mound",NA,"Legacy verification","Wheat field harvested, the mound is grass and oak trees, south of village Pravdino, north of the village Zarnica, there are one pile of medium sized stone on the northern slope of the mound as well as a pile on the top covered in scrub. mound not ploughed over.","Perennial agriculture","e.g orchard or vineyard","Pasture","grassland","Hilltop","High",42.40364,26.9295366666667,4694595.89805128,494201.418687722,1.3,"83","194","South","0063-0064","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9900_1.jpg''}}",1.7,"26",0,"0",NA,"Round",NA,NA,"No",NA,NA,"2 - minor damage","Agriculture",NA,"3 - impaired","Agriculture",NA,"Last year",NA,"none",NA,NA,"POINT(494201.418688 4694595.898051)"
"252",1000031664275288320,8665,"Verka Dolezalkova","2022-09-27 10:41:46.541 GMT","Verka Dolezalkova",2022-09-27 08:41:46,8665,"27 Sep","Verka Dolezalkova","Surface Scatter",NA,"Legacy verification","pottery scatter","Annual agriculture",NA,"Annual agriculture",NA,"Lower slope","Nil",42.4995266666667,26.7694333333333,4705266.27391099,481055.081338561,1.4,NA,NA,"No Observation","754","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8665_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8665_2.jpg''}}",0,"200",NA,NA,NA,"pottery scatter in a radius of 200m from the point","Artefact scatter","Roman pottery","No",NA,NA,"3 - damaged","Agriculture",NA,"3 - impaired","Agriculture",NA,"Last month",NA,NA,NA,NA,"POINT(481055.081339 4705266.273911)"
"253",1000081664275393920,9963,"Mathias Kaas","2022-09-27 10:43:16.860 GMT","Mathias Kaas",2022-09-27 08:59:12,9963,"27 Sep","Mathias Kaas","Burial Mound",NA,"Survey","Round mound in scrub path with harvested field around, in he middle of the Thrite Mogile. Loose sones from the trenches.
Lots of RT''s.","Scrub",NA,"Pasture","grassland (with scrub and oak trees on top","Lower slope","Medium",42.42841,26.9646983333333,4697344.48204664,497096.091961911,1.4,"082","119","North","554 to 560","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9963_1.jpg''}}",2.1,"16",NA,NA,NA,NA,NA,"loose stones on top, all around","No",NA,NA,"4 - seriously damaged","Looting",NA,"4 - minimal","Looting",NA,"Last year",NA,"01, half moon shape, 7x2x1.5 on the west side of mound, shallow, fresh ( last two years)

02, square, 1.5x1.5x0.5 m on the northern side, shallow

03, rectangular,  3x2x1.4 in the middle, shallow

04, rectangular,  4x2x1, in the southern part of mound.

05, round, 1.5x1.1 m, Shallow.

Protruding stones in all rt''s.",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9963_1.jpg''}}","POINT(497096.091962 4697344.482047)"
"254",1000031664276410112,8666,"Verka Dolezalkova","2022-09-27 11:00:29.360 GMT","Verka Dolezalkova",2022-09-27 09:05:51,8666,"27 Sep","Verka Dolezalkova","Other",NA,"Legacy verification","bunker, overgrown,  concrete well-liks structure on the top, stone structure inside,  possibly a reservoir","Annual agriculture",NA,"Scrub",NA,"Lower slope","Medium",42.5064883333333,26.766015,4706040.05765514,480776.34065224,1.1,".",NA,"Northwest","757","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8666_1.jpg''}}",3,"30",NA,NA,NA,"tall overgrown concrete bunker",NA,NA,"No",NA,NA,"3 - damaged","Construction",NA,"5 - none or nearly none","Urban development",NA,"Unknown",NA,NA,NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8666_1.jpg''}}","POINT(480776.340652 4706040.057655)"
"255",1000081664276564480,9964,"Mathias Kaas","2022-09-27 11:02:50.217 GMT","Mathias Kaas",2022-09-27 09:02:50,9964,"27 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","Southern mound in the Thrite Mogile, in a Scrubby patch with harvested fields around. Circled by scrub and trees.","Pasture","grassland","Scrub",NA,"Lower slope","High",42.4281033333333,26.9645583333333,4697310.4354428,497084.561379076,1.1,"083","123","South","561 to 563","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9964_1.jpg''}}",4,"20",NA,NA,NA,NA,NA,"loose stones on top, pulled from rt","No",NA,NA,"3 - damaged","Looting",NA,"3 - impaired","Looting",NA,"Unknown",NA,"01, round on the top center, 3x1.5, last three years",NA,NA,"POINT(497084.561379 4697310.435443)"
"256",1000121664276719360,9901,"Julie Lund","2022-09-27 11:05:24.599 GMT","Julie Lund",2022-09-27 09:05:24,9901,"27 Sep","Julie Lund","Burial Mound",NA,"Legacy verification","North from village zarnica, located within a vineyard, the vineyard is located midst agricultural fields. pillars forrhe grapes are made of concrete.","Perennial agriculture","e.g orchard or vineyard","Annual agriculture",NA,"Lower slope","Low",42.3935383333333,26.92501,4693474.5621278,493827.919518957,1.3,"84","178","East","0065","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9901_1.jpg''}}",1,"25",0,NA,NA,NA,NA,NA,"No",NA,NA,"4 - seriously damaged","Agriculture",NA,"5 - none or nearly none","Agriculture",NA,"Last month",NA,"none",NA,NA,"POINT(493827.919519 4693474.562128)"
"257",1000031664277018112,8667,"Verka Dolezalkova","2022-09-27 11:10:38.011 GMT","Verka Dolezalkova",2022-09-27 09:10:38,8667,"27 Sep","Verka Dolezalkova","Surface Scatter",NA,"Legacy verification","Roman pottery scatter","Annual agriculture",NA,"Annual agriculture",NA,"Lower slope","Nil",42.50626,26.76638,4706014.62112035,480806.25836124,1.4,".",NA,"South",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8667_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8667_2.jpg''}}",0,"150",NA,NA,NA,"150m radius of a scatter",NA,"Roman and late antique pottery","No",NA,NA,"3 - damaged","Agriculture",NA,"4 - minimal","Agriculture",NA,"Last month",NA,NA,NA,NA,"POINT(480806.258361 4706014.62112)"
"258",1000121664278069504,9902,"Julie Lund","2022-09-27 11:27:54.668 GMT","Julie Lund",2022-09-27 09:27:54,9902,"27 Sep","Julie Lund","Uncertain Feature",NA,"Legacy verification","This is not a mound, these are rocky features, very rocky. North west fom Zornica. Surrounded by ploughed field. The rocky patch is covered in trees and scrub and trash.","Annual agriculture",NA,"Scrub",NA,"Lower slope","Nil",42.3963083333333,26.9148666666667,4693782.91985984,492993.376687239,1.2,"85","185","Southwest","0066","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9902_1.jpg''}}",0,"0",0,"0",NA,NA,NA,NA,"No",NA,NA,"0 - No observation","No observation",NA,"5 - none or nearly none","Not available",NA,"Not relevant",NA,"0",NA,NA,"POINT(492993.376687 4693782.91986)"
"259",1000081664278634240,9965,"Mathias Kaas","2022-09-27 11:37:17.887 GMT","Mathias Kaas",2022-09-27 09:37:17,9965,"27 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","overploughed low mound in freshly harrowed/disced field, with notable light gray soil mark with darker background. Soft ashy soil, visible on 571","Annual agriculture",NA,"Annual agriculture",NA,"Upper slope","Medium",42.4213666666667,26.9789133333333,4696562.0224714,498265.220849924,1.1,"087","107","Southeast","565 to 567","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9965_1.jpg''}}",1,"24",NA,NA,NA,NA,NA,"1 piece of fine red fabric","No",NA,NA,"3 - damaged","Agriculture",NA,"3 - impaired","Agriculture",NA,"Last week",NA,"none",NA,NA,"POINT(498265.22085 4696562.022471)"
"260",1000081664278976000,9966,"Mathias Kaas","2022-09-27 11:42:58.572 GMT","Mathias Kaas",2022-09-27 09:42:58,9966,"27 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","Low overploughed mound in freshly disced field. Faint soil mark.
No finds.
","Annual agriculture",NA,"Annual agriculture",NA,"Upper slope","Low",42.420605,26.978855,4696477.45045771,498260.400769847,1.3,"085","105","Southeast","569 to 570","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9966_1.jpg''}}",1.4,"32",NA,NA,NA,NA,NA,"Two locent shaped features to the south of the mound, that the tractors avoid.","No",NA,NA,"3 - damaged","Agriculture",NA,"4 - minimal","Agriculture",NA,"Last week",NA,"none",NA,NA,"POINT(498260.40077 4696477.450458)"
"261",1000031664279503104,8668,"Verka Dolezalkova","2022-09-27 11:51:48.302 GMT","Verka Dolezalkova",2022-09-27 09:51:48,8668,"27 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","overploughed mound on annually ploughed field. South of palauzovo next to main road between palauzovo and nedyalsko","Annual agriculture",NA,"Annual agriculture",NA,"Lower slope","Medium",42.5065,26.7764416666667,4706039.04203972,481632.974965612,1.4,NA,NA,"West","767","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8668_1.jpg''}}",2,"40",1.5,NA,NA,NA,NA,NA,"No",NA,NA,"4 - seriously damaged","Agriculture",NA,"3 - impaired","Agriculture",NA,"Last month",NA,NA,NA,NA,"POINT(481632.974966 4706039.04204)"
"262",1000081664280898560,9967,"Mathias Kaas","2022-09-27 12:15:02.535 GMT","Mathias Kaas",2022-09-27 10:15:02,9967,"27 Sep","Mathias Kaas","Burial Mound",NA,"Legacy verification","Well preserved overploughed mound in a harvested field both on top and around.
Located northeast of the Malina village","Annual agriculture",NA,"Annual agriculture",NA,"Lower slope","Medium",42.4166333333333,26.9945066666667,4696036.24663909,499548.034925839,1.2,"086","100","Northwest","572 to 574","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9967_1.jpg''}}",1.7,"30",NA,NA,NA,NA,NA,"none","No",NA,NA,"2 - minor damage","Agriculture",NA,"2 - good","Agriculture",NA,"Last month",NA,"none",NA,NA,"POINT(499548.034926 4696036.246639)"
"263",1000031664347793152,8669,"Verka Dolezalkova","2022-09-28 06:50:15.675 GMT","Verka Dolezalkova",2022-09-28 04:50:15,8669,"28 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","local toponym: Bashchardak, large round mound between villages Malomirovo and Slaveykovo, densely overgrown","Annual agriculture",NA,"Scrub",NA,"Upper slope","High",42.1240783333333,26.6692566666667,4663605.57467775,472661.885075569,1.3,"081",NA,"East","579","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8669_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8669_2.jpg''}}",4,"45",NA,NA,NA,NA,"Artefact scatter","Ottoman,  early medieval, early modern,  no diagnostic sherds","No",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/8669_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/8669_2.jpg''}}","2 - minor damage","Animal activity",NA,"3 - impaired","Animal activity",NA,"Last year",NA,"no observation,  densely overgrown with scrub",NA,NA,"POINT(472661.885076 4663605.574678)"
"264",1000121664348104704,9903,"Julie Lund","2022-09-28 06:55:14.797 GMT","Julie Lund",2022-09-28 05:05:45,9903,"28 Sep","Julie Lund","Extinct Burial Mound",NA,"Legacy verification","The mound is north west from the village Aleksandrovo, located on a hilltop, surroundedby ploughed fields, but the mound is ''grassland'', in the soviet map the mound is called Trenovota Mogila, and it should be 3m high, but now we cannot tell what caused its disturbance, it''s completely flat/eradicated.","Annual agriculture",NA,"Pasture","grassland","Hilltop","Nil",42.3293916666667,26.8671616666667,4686357.80105771,489055.56292816,1.2,"86","232","Northeast","0001-0004","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9903_1.jpg''}}",0,"0",0,"0","According to the soviet map itshould be 3m high. Diameter undeterminable.","Due to the destruction of the mound, the shape of the mound becomes slightly dibbit.",NA,"none","No",NA,NA,"5 - extinct or near extinct","Agriculture","Maybe treasure hunters","5 - none or nearly none","Agriculture",NA,"Last year",NA,"none",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9903_1.jpg''}}","POINT(489055.562928 4686357.801058)"
"265",1000031664350284800,8670,"Verka Dolezalkova","2022-09-28 07:31:27.553 GMT","Verka Dolezalkova",2022-09-28 05:39:59,8670,"28 Sep","Verka Dolezalkova","Other",NA,"Legacy verification","tank embankment, U-shaped,  2km east from Slaveykovo, in the scrubbby pasture","Scrub",NA,"Pasture","grassland","Upper slope","Medium",42.12436,26.7251733333333,4663620.46572232,477283.870478936,1.3,"082",NA,"South",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8670_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8670_2.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8670_3.jpg''}}",2,"25",NA,NA,"25m length, 18m max width,",NA,NA,NA,"No",NA,NA,"0 - No observation","Construction","military trench,  built on purpose,","5 - none or nearly none","Animal activity",NA,"Unknown",NA,"no observation","if there was a mound, we could not find it, because the military trench covered it all","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8670_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8670_2.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8670_3.jpg''}}","POINT(477283.870479 4663620.465722)"
"266",1000121664350317568,9904,"Julie Lund","2022-09-28 07:32:00.734 GMT","Julie Lund",2022-09-28 05:33:55,9904,"28 Sep","Julie Lund","Burial Mound",NA,"Legacy verification","West of the village Aleksandrovo, on a hilltop, the mound is surrounded by ploughed fields, the mound is full of grass, almost extinct, the soviet maps shows that it should be 2 m high,but now it''s barely 1 m. the destruction is probably due to agricultural activity or treasure hunters. It is almost completely flattened.","Annual agriculture",NA,"Pasture","grassland","Hilltop","Low",42.3273366666667,26.86114,4686130.41571021,488559.070472156,1.3,"87","221","Southwest","0005-0006","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9904_1.jpg''}}",1,"29",0,"22","Elongated","Like the previous mound, this one is destroyed. The grass area on the field distincts the mound, and the dimensions is area of the grass. The height is the preserved bits, ca 1 m.",NA,"none","No",NA,NA,"5 - extinct or near extinct","Looting (As well as agriculture.)","Looting, the small hole is 0,7x0,6 and the depth is 0,3 m.","5 - none or nearly none","Agriculture",NA,"Last month",NA,"None, yet there is a small hole, seems looting.",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9904_1.jpg''}}","POINT(488559.070472 4686130.41571)"
"267",1000121664353691008,9905,"Julie Lund","2022-09-28 08:28:16.203 GMT","Julie Lund",2022-09-28 06:28:16,9905,"28 Sep","Julie Lund","Burial Mound?",NA,"Survey","North from the village Poliana, close to dirt crossroads, it is in a grass land, covered by grass and bushes. The mound is quite small, could very likely be a rubbish dump.","Pasture","grassland","Pasture","grassland","Upper slope","Medium",42.3161766666667,26.82604,4684896.5794119,485664.583347406,9.4,"88","251","North","0007","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9905_1.jpg''}}",1.7,"12",0,"0",NA,NA,NA,NA,"No",NA,NA,"2 - minor damage","Post-depositional",NA,"4 - minimal","No observation",NA,"Not relevant",NA,NA,NA,NA,"POINT(485664.583347 4684896.579412)"
"268",1000031664353804032,8671,"Verka Dolezalkova","2022-09-28 08:30:12.633 GMT","Verka Dolezalkova",2022-09-28 06:30:12,8671,"28 Sep","Verka Dolezalkova","Other",NA,"Legacy verification","Attempted and failed. this is the closest spot we managed to crawl to. impossible to approach the mound for any side,it is located in a thick dense forest.","Forest",NA,"Forest",NA,"Valley Bottom or Plain","Nil",42.0954016666667,26.616555,4660439.77929028,468291.450281459,1.3,"083",NA,"No Observation",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8671_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8671_2.jpg''}}",0,"0",NA,NA,NA,NA,NA,NA,"No",NA,NA,"0 - No observation","No observation",NA,"No observation","Not available",NA,"Unknown",NA,NA,"thick dense forest",NA,"POINT(468291.450281 4660439.77929)"
"269",1000121664354251392,9906,"Julie Lund","2022-09-28 08:37:39.248 GMT","Julie Lund",2022-09-28 06:37:39,9906,"28 Sep","Julie Lund","Burial Mound?",NA,"Survey","North from the village Poliana, close to dirt crossroads, it is in a grass land, covered by grass and bushes. The mound is quite small, could very likely be a rubbish dump.","Pasture","grassland","Pasture","grassland","Upper slope","Medium",42.3162266666667,26.825325,4684902.25184674,485605.674151402,1.2,"89","249","North","0008","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9906_1.jpg''}}",1,"10",0,"0",NA,NA,NA,NA,"No",NA,NA,"2 - minor damage","Post-depositional",NA,"5 - none or nearly none","Animal activity",NA,"Not relevant",NA,"None, probably not a mound.",NA,NA,"POINT(485605.674151 4684902.251847)"
"270",1000121664354680320,9907,"Julie Lund","2022-09-28 08:44:45.539 GMT","Julie Lund",2022-09-28 06:47:11,9907,"28 Sep","Julie Lund","Burial Mound",NA,"Legacy verification","Hilltop north of Poliana village. By a dirt crossroads, surroundedby grass land and old unplugged fields. The mound is covered in grass and bushes, in the north western periphery of the mound is a big military machine trench.","Scrub",NA,"Pasture","grassland","Hilltop","Medium",42.3166,26.8245033333333,4684943.84422971,485538.049075955,1.2,"90","251","Northwest","0009-0010","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9907_1.jpg''}}",1.6,"12",0,"0",NA,NA,NA,NA,"No",NA,NA,"2 - minor damage","Excavation (military trench )","There is a big strange military trench made in the north eastern peripheryof the mound, with dimensions about 10 m length and 10 m wide, depth is 1,7.","3 - impaired","Other","specify in Annotation) (military trench)","Unknown",NA,NA,NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9907_1.jpg''}}","POINT(485538.049076 4684943.84423)"
"271",1000121664357269888,9908,"Julie Lund","2022-09-28 09:27:53.962 GMT","Julie Lund",2022-09-28 07:27:53,9908,"28 Sep","Julie Lund","Burial Mound",NA,"Legacy verification","The mound is located WWS from village Poliana, south of a reservoir, north of a main road, in a ploughed field, the mound is not ploughed except its periphery which reduced its diameter, and elongated the mound. The mound is covered with grass and stones collected from thd nearby field.","Annual agriculture",NA,"Pasture","grassland","Lower slope","Medium",42.3150933333333,26.7996083333333,4684781.08184617,483486.160936946,1.4,"91","258","Northeast","0011","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9908_1.jpg''}}",1,"22",0,"16",NA,"tThe ploughing has reduced the mounds diameter",NA,NA,"No",NA,NA,"3 - damaged","Agriculture",NA,"3 - impaired","Agriculture",NA,"Last month",NA,NA,NA,NA,"POINT(483486.160937 4684781.081846)"
"272",1000031664357810432,8672,"Verka Dolezalkova","2022-09-28 09:36:55.574 GMT","Verka Dolezalkova",2022-09-28 07:53:41,8672,"28 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","Large burial mound in the forest above the highway to Turkey","Forest",NA,"Forest",NA,"Hilltop","High",42.0166716666667,26.596765,4651705.90085822,466613.72557669,1.6,"084",NA,"East","613","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8672_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8672_2.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8672_3.jpg''}, ''4'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8672_4.jpg''}, ''5'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8672_5.jpg''}, ''6'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8672_6.jpg''}}",9,"42",NA,NA,NA,NA,NA,NA,"No",NA,NA,"4 - seriously damaged","Looting",NA,"4 - minimal","Looting",NA,"Last year",NA,"1RT: large stripe (1m width), cutting the mound in N-S direction,  from its foot to the center/top","possibly military activities, as there are several rectangular trenches 20m east from the foot of the mound","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8672_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8672_2.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8672_3.jpg''}, ''4'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8672_4.jpg''}}","POINT(466613.725577 4651705.900858)"
"273",1000121664358736896,9909,"Julie Lund","2022-09-28 09:52:20.524 GMT","Julie Lund",2022-09-28 07:54:24,9909,"28 Sep","Julie Lund","Burial Mound",NA,"Legacy verification","The mound is located north west of the village Poliana, east from the reservoir on a lower hilltop. around is harvested field, the mound is covered with grass and bushes and two big machine made RTs separating the mound into 3 pieces.","Annual agriculture",NA,"Pasture","grassland","Hilltop","Medium",42.3172433333333,26.8051466666667,4685018.74744633,483943.109613937,1.2,"92","262","East","0012-0014","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9909_1.jpg''}}",2,"30",1,"24",NA,"The looting and agricultural activity has elongated the shape of the mound",NA,NA,"No",NA,NA,"4 - seriously damaged","Looting (And agricultural activity)",NA,"4 - minimal","Agriculture",NA,"Last month",NA,"The RT is huge, going through the center of the mound, stretching from south east to north west, dimensions are about 3 m wide, 17 m long and the depth is 1,5 m, additional RT is in connection to the other north east to sough west 5 m length and 2,5 m wide, 1,5 depth",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9909_1.jpg''}}","POINT(483943.109614 4685018.747446)"
"274",1000121664359824640,9910,"Julie Lund","2022-09-28 10:10:29.792 GMT","Julie Lund",2022-09-28 08:10:29,9910,"28 Sep","Julie Lund","Burial Mound?",NA,"Legacy verification","Seemingly extinct mound on a harvested field. It is about 30 m. SE of 9909, and is placed on the top of a low hill. there were a large number of fist to handball sized stones in the dirt. The mound was part of the field and agricultural activity have more or less destroyed it.","Annual agriculture",NA,"Annual agriculture","Covered with medium sized stones","Upper slope","Nil",42.3166983333333,26.80581,4684958.10839301,483997.633543429,2.2,"93","267","Northeast","0015","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9910_1.jpg''}}",0.3,"6",0,NA,"Destroyed by ploughing, hard to determine any dimensions","Elongated",NA,NA,"No",NA,NA,"5 - extinct or near extinct","Agriculture",NA,"5 - none or nearly none","Agriculture",NA,"Last month",NA,"none",NA,NA,"POINT(483997.633543 4684958.108393)"
